,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
1137,-0.004711180838162196,1312.410034,0.0054235,0.00223328227400426,-714.3781245553809,0.8712575272665904,-0.00045694701139411734,-0.06303372932444316,0.7398803522163947,-0.004732874838162196,-0.004254233826768078,-1.3684384887085355,-1.240988527264651,0.36467486818980666,0.6585149786028299,1.790259029912274,770.7870292609917,0.9983431550725358,,
1138,0.00013673105480599765,1324.089966,0.005371,0.0022335876330452638,-714.3591780451076,0.8790113758423641,0.008899605837667683,-0.06297643966088887,0.7395574406817121,0.00011524705480599765,-0.008762874782861686,-1.3677980971905626,-1.2428171974644726,0.36435469710272167,0.6584411561348477,1.790259029912274,770.7870292609917,0.9983431550725358,,
1139,-0.009100724674071803,1325.540039,0.005306,0.002213260366961507,-715.5998506815521,0.8799740224113525,0.0010951468836974442,-0.06304748325349635,0.7392363202174828,-0.009121948674071803,-0.010195871557769246,-1.3699002226661139,-1.2450300497750644,0.36403508771929827,0.6583673336668656,1.790259029912274,772.008755387163,0.9983580090815914,,
1140,0.0057937067831109485,1344.900024,0.00527,0.0022260833485623624,-714.8285664648523,0.892826356835838,0.014605356632309281,-0.06291182182288013,0.7389259346582461,0.005772626783110949,-0.008811649849198333,-1.3675586932173447,-1.246868927626297,0.3637160385626643,0.6582935111988835,1.790259029912274,772.008755387163,0.9983580090815914,,
1141,-0.0002142144679454291,1344.329956,0.0052325,0.002225606489302248,-714.8561801781221,0.8924479110580805,-0.00042387388640572867,-0.0628596528538262,0.7386038754089803,-0.0002351444679454291,0.00020965941846029957,-1.3670250958386936,-1.2462618188531296,0.36427320490367776,0.6582196887309013,1.790259029912274,772.008755387163,0.9983580090815914,,
1142,-0.0075504192698887165,1347.050049,0.005200000000000001,0.002208802227178231,-715.8455468002754,0.8942536740739971,0.002023381973941444,-0.06290914756315767,0.7382820339723037,-0.007571219269888716,-0.00957380124383016,-1.368669116442088,-1.2483038769235937,0.36395450568678916,0.6582014468704088,1.770741110236733,772.2544515058863,0.9983613165212161,,
1143,0.0045927207491133345,1349.959961,0.0051325,0.00221894663899768,-715.249903733429,0.8961854504761908,0.0021602107524959567,-0.0627905767506601,0.7379696100690193,0.004572190749113334,0.002432509996617378,-1.366694102576079,-1.2470900984633961,0.36451048951048953,0.6581832050099161,1.770741110236733,772.2544515058863,0.9983613165212161,,
1144,0.005586105372406808,1351.949951,0.0051,0.0022313419087388693,-714.5044162072053,0.8975065267570548,0.0014741103865969008,-0.06265848351824471,0.7376602482951892,0.005565705372406807,0.004111994985809907,-1.364421726041957,-1.2454178364075539,0.3650655021834061,0.6581649631494236,1.770741110236733,772.2544515058863,0.9983613165212161,,
1145,0.02216637301291085,1342.640015,0.00506,0.0022808026658073157,-711.4474511031557,0.89132602553546,-0.006886302257797109,-0.06229766289427382,0.7374388530894469,0.022146133012910848,0.029052675270707956,-1.3570780289554394,-1.2367851718279577,0.3656195462478185,0.6581467212889309,1.770741110236733,772.2544515058863,0.9983613165212161,,
1146,-0.004910126845460852,1351.77002,0.005026000000000001,0.0022696036354087363,-712.1809765061101,0.8973870776260078,0.006800039398497983,-0.06231104706466273,0.7371168962993252,-0.004930230845460852,-0.011710166243958835,-1.3579453848271008,-1.2394000401578338,0.3653007846556234,0.6581284794284384,1.770741110236733,772.2544515058863,0.9983613165212161,,
1147,0.0019552669420814022,1350.5,0.004976,0.0022740413163686787,-711.9015199868197,0.8965439611790795,-0.0009395237216460385,-0.06222976848408931,0.7368003639424282,0.0019353629420814022,0.0028947906637274406,-1.3567708979706754,-1.2380672548545049,0.36585365853658536,0.6581102375679457,1.770741110236733,772.2544515058863,0.9983613165212161,,
1148,0.004633849403013581,1343.22998,0.004951,0.002284578881364962,-711.2189414679825,0.89171768015083,-0.0053832062199184625,-0.06211173942422628,0.7364899654537082,0.004614045403013581,0.010017055622932043,-1.3547946813263214,-1.2347806598596212,0.36640557006092256,0.6580919957074532,1.770741110236733,772.2544515058863,0.9983613165212161,,
1149,0.003864381627730987,1358.040039,0.004931,0.002293407366021211,-710.6205764788438,0.9015494972268431,0.011025706111770821,-0.062004504456530087,0.7361780986072772,0.003844657627730987,-0.007161324484039834,-1.353051459442658,-1.2361752393739922,0.3660869565217391,0.6580737538469605,1.770741110236733,772.2544515058863,0.9983613165212161,,
1150,-0.011485239452249574,1361.22998,0.004931,0.0022670670332609047,-712.3478869584907,0.903667173894794,0.002348930008241235,-0.062108498435878894,0.735866123476422,-0.011504963452249575,-0.013834169460490809,-1.3558481539247498,-1.239352193932472,0.365768896611642,0.6580555119864681,1.770741110236733,772.2544515058863,0.9983613165212161,,
1151,-0.005538454472867737,1362.209961,0.004926,0.00225451098571025,-713.1547346498903,0.9043177448297219,0.0007199231683098296,-0.06213062020462014,0.7355464949916521,-0.005558158472867737,-0.006258377641177567,-1.356900454136433,-1.240501382595488,0.3654513888888889,0.6580372701259755,1.770741110236733,772.2544515058863,0.9983613165212161,,
